"Gene > Systematic Name","Gene > Standard Name","Gene > Interactions > Participant 2 . Secondary Identifier","Gene > Interactions > Participant 2 > Standard Name","Gene > Interactions > Details > Relationship Type"
"YNL293W","MSB3","YOL052C","SPE2","genetic"
"YNL293W","MSB3","YOL086C","ADH1","genetic"
"YNL293W","MSB3","YOL095C","HMI1","genetic"
"YNL293W","MSB3","YOL109W","ZEO1","genetic"
"YNL293W","MSB3","YOL112W","MSB4","genetic"
"YNL293W","MSB3","YOL112W","MSB4","genetic"
"YNL293W","MSB3","YOL112W","MSB4","genetic"
"YNL293W","MSB3","YOL112W","MSB4","genetic"
"YNL293W","MSB3","YOL112W","MSB4","genetic"
"YNL293W","MSB3","YOL112W","MSB4","genetic"
"YNL293W","MSB3","YOL112W","MSB4","genetic"
"YNL293W","MSB3","YOL116W","MSN1","genetic"
"YNL293W","MSB3","YOR089C","VPS21","physical"
"YNL293W","MSB3","YOR089C","VPS21","physical"
"YNL293W","MSB3","YOR089C","VPS21","physical"
"YNL293W","MSB3","YOR089C","VPS21","physical"
"YNL293W","MSB3","YOR089C","VPS21","physical"
"YNL293W","MSB3","YOR125C","CAT5","genetic"
"YNL293W","MSB3","YOR269W","PAC1","genetic"
"YNL293W","MSB3","YOR354C","MSC6","genetic"
"YNL293W","MSB3","YPL145C","KES1","genetic"
"YNL293W","MSB3","YPL145C","KES1","genetic"
"YNL293W","MSB3","YPL174C","NIP100","genetic"
"YNL293W","MSB3","YPR066W","UBA3","genetic"
"YNL293W","MSB3","YPR069C","SPE3","genetic"
"YNL293W","MSB3","YPR165W","RHO1","physical"
"YNL298W","CLA4","YAL013W","DEP1","genetic"
"YNL298W","CLA4","YAL013W","DEP1","genetic"
"YNL298W","CLA4","YAL021C","CCR4","genetic"
"YNL298W","CLA4","YAL021C","CCR4","physical"
"YNL298W","CLA4","YAL024C","LTE1","genetic"
"YNL298W","CLA4","YAL025C","MAK16","genetic"
"YNL298W","CLA4","YAL028W","FRT2","genetic"
"YNL298W","CLA4","YAL028W","FRT2","physical"
"YNL298W","CLA4","YAL031C","GIP4","genetic"
"YNL298W","CLA4","YAL038W","CDC19","genetic"
"YNL298W","CLA4","YAL039C","CYC3","genetic"
"YNL298W","CLA4","YAL040C","CLN3","genetic"
"YNL298W","CLA4","YAL040C","CLN3","genetic"
"YNL298W","CLA4","YAL040C","CLN3","genetic"
"YNL298W","CLA4","YAL041W","CDC24","genetic"
"YNL298W","CLA4","YAL041W","CDC24","genetic"
"YNL298W","CLA4","YAL041W","CDC24","genetic"
"YNL298W","CLA4","YAL041W","CDC24","genetic"
"YNL298W","CLA4","YAL041W","CDC24","physical"
"YNL298W","CLA4","YAL041W","CDC24","physical"
"YNL298W","CLA4","YAL041W","CDC24","physical"
"YNL298W","CLA4","YAL041W","CDC24","physical"
"YNL298W","CLA4","YAL043C","PTA1","physical"
"YNL298W","CLA4","YAR003W","SWD1","genetic"
"YNL298W","CLA4","YAR003W","SWD1","genetic"
"YNL298W","CLA4","YAR007C","RFA1","genetic"
"YNL298W","CLA4","YAR019C","CDC15","genetic"
"YNL298W","CLA4","YAR019C","CDC15","genetic"
"YNL298W","CLA4","YAR019C","CDC15","physical"
"YNL298W","CLA4","YBL007C","SLA1","genetic"
"YNL298W","CLA4","YBL007C","SLA1","genetic"
"YNL298W","CLA4","YBL007C","SLA1","genetic"
"YNL298W","CLA4","YBL007C","SLA1","genetic"
"YNL298W","CLA4","YBL007C","SLA1","genetic"
"YNL298W","CLA4","YBL010C","LAA2","genetic"
"YNL298W","CLA4","YBL016W","FUS3","genetic"
"YNL298W","CLA4","YBL032W","HEK2","physical"
"YNL298W","CLA4","YBL041W","PRE7","genetic"
"YNL298W","CLA4","YBL043W","ECM13","genetic"
"YNL298W","CLA4","YBL047C","EDE1","genetic"
"YNL298W","CLA4","YBL047C","EDE1","genetic"
"YNL298W","CLA4","YBL047C","EDE1","genetic"
"YNL298W","CLA4","YBL047C","EDE1","genetic"
"YNL298W","CLA4","YBL047C","EDE1","genetic"
"YNL298W","CLA4","YBL047C","EDE1","genetic"
"YNL298W","CLA4","YBL058W","SHP1","genetic"
"YNL298W","CLA4","YBL058W","SHP1","genetic"
"YNL298W","CLA4","YBL060W","YEL1","genetic"
"YNL298W","CLA4","YBL061C","SKT5","genetic"
"YNL298W","CLA4","YBL061C","SKT5","genetic"
"YNL298W","CLA4","YBL061C","SKT5","genetic"
"YNL298W","CLA4","YBL061C","SKT5","genetic"
"YNL298W","CLA4","YBL061C","SKT5","genetic"
"YNL298W","CLA4","YBL061C","SKT5","genetic"
"YNL298W","CLA4","YBL061C","SKT5","genetic"
"YNL298W","CLA4","YBL061C","SKT5","genetic"
"YNL298W","CLA4","YBL076C","ILS1","genetic"
"YNL298W","CLA4","YBL084C","CDC27","genetic"
"YNL298W","CLA4","YBL087C","RPL23A","genetic"
"YNL298W","CLA4","YBL087C","RPL23A","genetic"
"YNL298W","CLA4","YBL087C","RPL23A","genetic"
"YNL298W","CLA4","YBL097W","BRN1","genetic"
"YNL298W","CLA4","YBL103C","RTG3","genetic"
"YNL298W","CLA4","YBL105C","PKC1","genetic"
"YNL298W","CLA4","YBL105C","PKC1","genetic"
"YNL298W","CLA4","YBR009C","HHF1","physical"
"YNL298W","CLA4","YBR009C","HHF1","physical"
"YNL298W","CLA4","YBR010W","HHT1","physical"
"YNL298W","CLA4","YBR023C","CHS3","genetic"
"YNL298W","CLA4","YBR023C","CHS3","genetic"
"YNL298W","CLA4","YBR023C","CHS3","genetic"
"YNL298W","CLA4","YBR023C","CHS3","genetic"
"YNL298W","CLA4","YBR023C","CHS3","genetic"
"YNL298W","CLA4","YBR023C","CHS3","genetic"
"YNL298W","CLA4","YBR023C","CHS3","genetic"
"YNL298W","CLA4","YBR023C","CHS3","genetic"
"YNL298W","CLA4","YBR023C","CHS3","genetic"
"YNL298W","CLA4","YBR026C","ETR1","genetic"
"YNL298W","CLA4","YBR031W","RPL4A","physical"
"YNL298W","CLA4","YBR034C","HMT1","genetic"
"YNL298W","CLA4","YBR038W","CHS2","genetic"
"YNL298W","CLA4","YBR057C","MUM2","genetic"
"YNL298W","CLA4","YBR057C","MUM2","genetic"
"YNL298W","CLA4","YBR057C","MUM2","genetic"
"YNL298W","CLA4","YBR058C","UBP14","genetic"
"YNL298W","CLA4","YBR060C","ORC2","genetic"
"YNL298W","CLA4","YBR061C","TRM7","genetic"
"YNL298W","CLA4","YBR061C","TRM7","physical"
"YNL298W","CLA4","YBR069C","TAT1","genetic"
"YNL298W","CLA4","YBR078W","ECM33","genetic"
"YNL298W","CLA4","YBR081C","SPT7","physical"
"YNL298W","CLA4","YBR084C-A","RPL19A","genetic"
"YNL298W","CLA4","YBR084C-A","RPL19A","genetic"
"YNL298W","CLA4","YBR088C","POL30","genetic"
"YNL298W","CLA4","YBR093C","PHO5","genetic"
"YNL298W","CLA4","YBR095C","RXT2","genetic"
"YNL298W","CLA4","YBR095C","RXT2","genetic"
"YNL298W","CLA4","YBR095C","RXT2","genetic"
"YNL298W","CLA4","YBR095C","RXT2","genetic"
"YNL298W","CLA4","YBR095C","RXT2","genetic"
"YNL298W","CLA4","YBR095C","RXT2","genetic"
"YNL298W","CLA4","YBR095C","RXT2","genetic"
"YNL298W","CLA4","YBR095C","RXT2","genetic"
"YNL298W","CLA4","YBR102C","EXO84","genetic"
"YNL298W","CLA4","YBR109C","CMD1","genetic"
"YNL298W","CLA4","YBR111W-A","SUS1","genetic"
"YNL298W","CLA4","YBR129C","OPY1","genetic"
"YNL298W","CLA4","YBR130C","SHE3","genetic"
"YNL298W","CLA4","YBR160W","CDC28","genetic"
"YNL298W","CLA4","YBR160W","CDC28","physical"
"YNL298W","CLA4","YBR173C","UMP1","genetic"
"YNL298W","CLA4","YBR175W","SWD3","genetic"
"YNL298W","CLA4","YBR175W","SWD3","genetic"
"YNL298W","CLA4","YBR175W","SWD3","genetic"
"YNL298W","CLA4","YBR175W","SWD3","genetic"
"YNL298W","CLA4","YBR193C","MED8","genetic"
"YNL298W","CLA4","YBR198C","TAF5","genetic"
"YNL298W","CLA4","YBR200W","BEM1","genetic"
"YNL298W","CLA4","YBR200W","BEM1","genetic"
"YNL298W","CLA4","YBR200W","BEM1","genetic"
"YNL298W","CLA4","YBR200W","BEM1","genetic"
"YNL298W","CLA4","YBR200W","BEM1","genetic"
"YNL298W","CLA4","YBR200W","BEM1","genetic"
"YNL298W","CLA4","YBR200W","BEM1","genetic"
"YNL298W","CLA4","YBR200W","BEM1","physical"
"YNL298W","CLA4","YBR200W","BEM1","physical"
"YNL298W","CLA4","YBR200W","BEM1","physical"
"YNL298W","CLA4","YBR200W","BEM1","physical"
"YNL298W","CLA4","YBR200W","BEM1","physical"
"YNL298W","CLA4","YBR203W","COS111","genetic"
"YNL298W","CLA4","YBR225W","","physical"
"YNL298W","CLA4","YBR233W","PBP2","genetic"
"YNL298W","CLA4","YBR234C","ARC40","genetic"
"YNL298W","CLA4","YBR234C","ARC40","genetic"
"YNL298W","CLA4","YBR245C","ISW1","physical"
"YNL298W","CLA4","YBR250W","SPO23","genetic"
"YNL298W","CLA4","YBR252W","DUT1","physical"
"YNL298W","CLA4","YBR254C","TRS20","genetic"
"YNL298W","CLA4","YBR260C","RGD1","genetic"
"YNL298W","CLA4","YBR260C","RGD1","genetic"
"YNL298W","CLA4","YBR267W","REI1","genetic"
"YNL298W","CLA4","YBR267W","REI1","genetic"
"YNL298W","CLA4","YBR289W","SNF5","genetic"
"YNL298W","CLA4","YBR289W","SNF5","genetic"
"YNL298W","CLA4","YBR298C-A","","physical"
"YNL298W","CLA4","YCL011C","GBP2","physical"
"YNL298W","CLA4","YCL014W","BUD3","genetic"
"YNL298W","CLA4","YCL014W","BUD3","genetic"
"YNL298W","CLA4","YCL016C","DCC1","genetic"
"YNL298W","CLA4","YCL016C","DCC1","genetic"
"YNL298W","CLA4","YCL016C","DCC1","genetic"
"YNL298W","CLA4","YCL016C","DCC1","genetic"
"YNL298W","CLA4","YCL016C","DCC1","genetic"
"YNL298W","CLA4","YCL016C","DCC1","genetic"
"YNL298W","CLA4","YCL016C","DCC1","genetic"
"YNL298W","CLA4","YCL016C","DCC1","genetic"
"YNL298W","CLA4","YCL016C","DCC1","genetic"
"YNL298W","CLA4","YCL016C","DCC1","genetic"
"YNL298W","CLA4","YCL027W","FUS1","genetic"
"YNL298W","CLA4","YCL029C","BIK1","genetic"
"YNL298W","CLA4","YCL031C","RRP7","genetic"
"YNL298W","CLA4","YCL032W","STE50","genetic"
"YNL298W","CLA4","YCL032W","STE50","genetic"
"YNL298W","CLA4","YCL032W","STE50","genetic"
"YNL298W","CLA4","YCL037C","SRO9","genetic"
"YNL298W","CLA4","YCL048W","SPS22","genetic"
"YNL298W","CLA4","YCL054W","SPB1","physical"
"YNL298W","CLA4","YCL059C","KRR1","genetic"
"YNL298W","CLA4","YCL061C","MRC1","genetic"
"YNL298W","CLA4","YCL063W","VAC17","physical"
"YNL298W","CLA4","YCL063W","VAC17","physical"
"YNL298W","CLA4","YCL063W","VAC17","physical"
"YNL298W","CLA4","YCR002C","CDC10","genetic"
"YNL298W","CLA4","YCR002C","CDC10","genetic"
"YNL298W","CLA4","YCR002C","CDC10","physical"
"YNL298W","CLA4","YCR009C","RVS161","genetic"
"YNL298W","CLA4","YCR009C","RVS161","genetic"
"YNL298W","CLA4","YCR009C","RVS161","genetic"
"YNL298W","CLA4","YCR009C","RVS161","genetic"
"YNL298W","CLA4","YCR009C","RVS161","genetic"
"YNL298W","CLA4","YCR009C","RVS161","genetic"
"YNL298W","CLA4","YCR009C","RVS161","genetic"
"YNL298W","CLA4","YCR028C-A","RIM1","physical"
"YNL298W","CLA4","YCR030C","SYP1","genetic"
"YNL298W","CLA4","YCR044C","PER1","genetic"
"YNL298W","CLA4","YCR051W","","genetic"
"YNL298W","CLA4","YCR052W","RSC6","genetic"
"YNL298W","CLA4","YCR052W","RSC6","genetic"
"YNL298W","CLA4","YCR065W","HCM1","genetic"
"YNL298W","CLA4","YCR066W","RAD18","genetic"
"YNL298W","CLA4","YCR066W","RAD18","genetic"
"YNL298W","CLA4","YCR072C","RSA4","genetic"
"YNL298W","CLA4","YCR088W","ABP1","physical"
"YNL298W","CLA4","YDL002C","NHP10","genetic"
"YNL298W","CLA4","YDL006W","PTC1","genetic"
"YNL298W","CLA4","YDL006W","PTC1","genetic"
"YNL298W","CLA4","YDL006W","PTC1","genetic"
"YNL298W","CLA4","YDL006W","PTC1","physical"
"YNL298W","CLA4","YDL006W","PTC1","physical"
"YNL298W","CLA4","YDL007W","RPT2","genetic"
"YNL298W","CLA4","YDL007W","RPT2","genetic"
"YNL298W","CLA4","YDL007W","RPT2","genetic"
"YNL298W","CLA4","YDL013W","SLX5","genetic"
"YNL298W","CLA4","YDL020C","RPN4","genetic"
"YNL298W","CLA4","YDL029W","ARP2","genetic"
"YNL298W","CLA4","YDL029W","ARP2","genetic"
"YNL298W","CLA4","YDL029W","ARP2","genetic"
"YNL298W","CLA4","YDL029W","ARP2","genetic"
"YNL298W","CLA4","YDL040C","NAT1","genetic"
"YNL298W","CLA4","YDL047W","SIT4","genetic"
"YNL298W","CLA4","YDL056W","MBP1","genetic"
"YNL298W","CLA4","YDL059C","RAD59","genetic"
"YNL298W","CLA4","YDL059C","RAD59","genetic"
"YNL298W","CLA4","YDL070W","BDF2","physical"
"YNL298W","CLA4","YDL074C","BRE1","genetic"
"YNL298W","CLA4","YDL074C","BRE1","genetic"
"YNL298W","CLA4","YDL076C","RXT3","genetic"
"YNL298W","CLA4","YDL090C","RAM1","genetic"
"YNL298W","CLA4","YDL090C","RAM1","genetic"
"YNL298W","CLA4","YDL091C","UBX3","genetic"
"YNL298W","CLA4","YDL097C","RPN6","genetic"
"YNL298W","CLA4","YDL097C","RPN6","genetic"
"YNL298W","CLA4","YDL097C","RPN6","genetic"
"YNL298W","CLA4","YDL103C","QRI1","genetic"
"YNL298W","CLA4","YDL117W","CYK3","genetic"
"YNL298W","CLA4","YDL117W","CYK3","genetic"
"YNL298W","CLA4","YDL117W","CYK3","genetic"
"YNL298W","CLA4","YDL126C","CDC48","genetic"
"YNL298W","CLA4","YDL129W","","genetic"
"YNL298W","CLA4","YDL132W","CDC53","genetic"
"YNL298W","CLA4","YDL135C","RDI1","genetic"
"YNL298W","CLA4","YDL147W","RPN5","genetic"
"YNL298W","CLA4","YDL147W","RPN5","genetic"
"YNL298W","CLA4","YDL149W","ATG9","physical"
"YNL298W","CLA4","YDL153C","SAS10","physical"
"YNL298W","CLA4","YDL160C","DHH1","physical"
"YNL298W","CLA4","YDL160C","DHH1","physical"
"YNL298W","CLA4","YDL167C","NRP1","genetic"
"YNL298W","CLA4","YDL173W","PAR32","genetic"
"YNL298W","CLA4","YDL186W","","genetic"
"YNL298W","CLA4","YDL191W","RPL35A","genetic"
"YNL298W","CLA4","YDL191W","RPL35A","genetic"
"YNL298W","CLA4","YDL191W","RPL35A","genetic"
"YNL298W","CLA4","YDL224C","WHI4","genetic"
"YNL298W","CLA4","YDL225W","SHS1","genetic"
"YNL298W","CLA4","YDL225W","SHS1","genetic"
"YNL298W","CLA4","YDL225W","SHS1","genetic"
"YNL298W","CLA4","YDR004W","RAD57","genetic"
"YNL298W","CLA4","YDR004W","RAD57","genetic"
"YNL298W","CLA4","YDR004W","RAD57","genetic"
"YNL298W","CLA4","YDR014W","RAD61","genetic"
"YNL298W","CLA4","YDR014W","RAD61","genetic"
"YNL298W","CLA4","YDR025W","RPS11A","genetic"
"YNL298W","CLA4","YDR043C","NRG1","genetic"
"YNL298W","CLA4","YDR054C","CDC34","genetic"
"YNL298W","CLA4","YDR054C","CDC34","genetic"
"YNL298W","CLA4","YDR067C","OCA6","genetic"
"YNL298W","CLA4","YDR069C","DOA4","genetic"
"YNL298W","CLA4","YDR076W","RAD55","genetic"
"YNL298W","CLA4","YDR076W","RAD55","genetic"
"YNL298W","CLA4","YDR076W","RAD55","genetic"
"YNL298W","CLA4","YDR076W","RAD55","genetic"
"YNL298W","CLA4","YDR078C","SHU2","genetic"
"YNL298W","CLA4","YDR078C","SHU2","genetic"
"YNL298W","CLA4","YDR085C","AFR1","genetic"
"YNL298W","CLA4","YDR097C","MSH6","genetic"
"YNL298W","CLA4","YDR099W","BMH2","genetic"
"YNL298W","CLA4","YDR099W","BMH2","genetic"
"YNL298W","CLA4","YDR122W","KIN1","genetic"
"YNL298W","CLA4","YDR127W","ARO1","genetic"
"YNL298W","CLA4","YDR132C","MRX16","genetic"
"YNL298W","CLA4","YDR145W","TAF12","genetic"
"YNL298W","CLA4","YDR146C","SWI5","genetic"
"YNL298W","CLA4","YDR146C","SWI5","genetic"
"YNL298W","CLA4","YDR159W","SAC3","genetic"
"YNL298W","CLA4","YDR159W","SAC3","genetic"
"YNL298W","CLA4","YDR159W","SAC3","genetic"
"YNL298W","CLA4","YDR159W","SAC3","genetic"
"YNL298W","CLA4","YDR162C","NBP2","genetic"
"YNL298W","CLA4","YDR162C","NBP2","genetic"
"YNL298W","CLA4","YDR162C","NBP2","physical"
"YNL298W","CLA4","YDR162C","NBP2","physical"
"YNL298W","CLA4","YDR162C","NBP2","physical"
"YNL298W","CLA4","YDR162C","NBP2","physical"
"YNL298W","CLA4","YDR162C","NBP2","physical"
"YNL298W","CLA4","YDR162C","NBP2","physical"
"YNL298W","CLA4","YDR164C","SEC1","genetic"
"YNL298W","CLA4","YDR168W","CDC37","genetic"
"YNL298W","CLA4","YDR168W","CDC37","genetic"
"YNL298W","CLA4","YDR168W","CDC37","genetic"
"YNL298W","CLA4","YDR172W","SUP35","genetic"
"YNL298W","CLA4","YDR207C","UME6","genetic"
"YNL298W","CLA4","YDR212W","TCP1","genetic"
"YNL298W","CLA4","YDR212W","TCP1","genetic"
"YNL298W","CLA4","YDR217C","RAD9","genetic"
"YNL298W","CLA4","YDR224C","HTB1","genetic"
"YNL298W","CLA4","YDR225W","HTA1","genetic"
"YNL298W","CLA4","YDR232W","HEM1","genetic"
"YNL298W","CLA4","YDR245W","MNN10","genetic"
"YNL298W","CLA4","YDR246W","TRS23","genetic"
"YNL298W","CLA4","YDR261W-A","","genetic"
"YNL298W","CLA4","YDR264C","AKR1","genetic"
"YNL298W","CLA4","YDR264C","AKR1","genetic"
"YNL298W","CLA4","YDR273W","DON1","genetic"
"YNL298W","CLA4","YDR283C","GCN2","genetic"
"YNL298W","CLA4","YDR293C","SSD1","genetic"
"YNL298W","CLA4","YDR293C","SSD1","genetic"
"YNL298W","CLA4","YDR293C","SSD1","genetic"
"YNL298W","CLA4","YDR309C","GIC2","genetic"
"YNL298W","CLA4","YDR309C","GIC2","genetic"
"YNL298W","CLA4","YDR309C","GIC2","genetic"
"YNL298W","CLA4","YDR309C","GIC2","physical"
"YNL298W","CLA4","YDR310C","SUM1","genetic"
"YNL298W","CLA4","YDR310C","SUM1","genetic"
"YNL298W","CLA4","YDR320C","SWA2","genetic"
"YNL298W","CLA4","YDR330W","UBX5","genetic"
"YNL298W","CLA4","YDR335W","MSN5","genetic"
"YNL298W","CLA4","YDR335W","MSN5","genetic"
"YNL298W","CLA4","YDR335W","MSN5","genetic"
"YNL298W","CLA4","YDR335W","MSN5","genetic"
"YNL298W","CLA4","YDR346C","SVF1","genetic"
"YNL298W","CLA4","YDR359C","EAF1","genetic"
"YNL298W","CLA4","YDR359C","EAF1","genetic"
"YNL298W","CLA4","YDR359C","EAF1","genetic"
"YNL298W","CLA4","YDR363W-A","SEM1","genetic"
"YNL298W","CLA4","YDR363W-A","SEM1","genetic"
"YNL298W","CLA4","YDR363W-A","SEM1","genetic"
"YNL298W","CLA4","YDR363W-A","SEM1","genetic"
"YNL298W","CLA4","YDR363W-A","SEM1","genetic"
"YNL298W","CLA4","YDR363W-A","SEM1","genetic"
"YNL298W","CLA4","YDR363W-A","SEM1","genetic"
"YNL298W","CLA4","YDR363W-A","SEM1","genetic"
"YNL298W","CLA4","YDR369C","XRS2","genetic"
"YNL298W","CLA4","YDR379W","RGA2","genetic"
"YNL298W","CLA4","YDR379W","RGA2","genetic"
"YNL298W","CLA4","YDR388W","RVS167","genetic"
"YNL298W","CLA4","YDR388W","RVS167","genetic"
"YNL298W","CLA4","YDR388W","RVS167","genetic"
"YNL298W","CLA4","YDR388W","RVS167","genetic"
"YNL298W","CLA4","YDR392W","SPT3","genetic"
"YNL298W","CLA4","YDR394W","RPT3","genetic"
"YNL298W","CLA4","YDR398W","UTP5","physical"
"YNL298W","CLA4","YDR404C","RPB7","genetic"
"YNL298W","CLA4","YDR414C","ERD1","genetic"
"YNL298W","CLA4","YDR424C","DYN2","genetic"
"YNL298W","CLA4","YDR424C","DYN2","genetic"
"YNL298W","CLA4","YDR434W","GPI17","genetic"
"YNL298W","CLA4","YDR440W","DOT1","genetic"
"YNL298W","CLA4","YDR448W","ADA2","genetic"
"YNL298W","CLA4","YDR448W","ADA2","genetic"
"YNL298W","CLA4","YDR449C","UTP6","genetic"
"YNL298W","CLA4","YDR451C","YHP1","genetic"
"YNL298W","CLA4","YDR488C","PAC11","genetic"
"YNL298W","CLA4","YDR488C","PAC11","genetic"
"YNL298W","CLA4","YDR496C","PUF6","genetic"
"YNL298W","CLA4","YDR507C","GIN4","genetic"
"YNL298W","CLA4","YDR507C","GIN4","genetic"
"YNL298W","CLA4","YDR507C","GIN4","genetic"
"YNL298W","CLA4","YDR525W-A","SNA2","genetic"
"YNL298W","CLA4","YEL003W","GIM4","genetic"
"YNL298W","CLA4","YEL011W","GLC3","genetic"
"YNL298W","CLA4","YEL029C","BUD16","physical"
"YNL298W","CLA4","YEL031W","SPF1","genetic"
"YNL298W","CLA4","YEL032W","MCM3","genetic"
"YNL298W","CLA4","YEL040W","UTR2","genetic"
"YNL298W","CLA4","YEL040W","UTR2","genetic"
"YNL298W","CLA4","YEL048C","TCA17","genetic"
"YNL298W","CLA4","YEL053C","MAK10","genetic"
"YNL298W","CLA4","YEL061C","CIN8","genetic"
"YNL298W","CLA4","YEL061C","CIN8","genetic"
"YNL298W","CLA4","YEL061C","CIN8","genetic"
"YNL298W","CLA4","YER016W","BIM1","genetic"
"YNL298W","CLA4","YER016W","BIM1","genetic"
"YNL298W","CLA4","YER016W","BIM1","genetic"
"YNL298W","CLA4","YER021W","RPN3","genetic"
"YNL298W","CLA4","YER027C","GAL83","genetic"
"YNL298W","CLA4","YER027C","GAL83","genetic"
"YNL298W","CLA4","YER031C","YPT31","genetic"
"YNL298W","CLA4","YER033C","ZRG8","genetic"
"YNL298W","CLA4","YER047C","SAP1","genetic"
"YNL298W","CLA4","YER052C","HOM3","genetic"
"YNL298W","CLA4","YER052C","HOM3","genetic"
"YNL298W","CLA4","YER059W","PCL6","genetic"
"YNL298W","CLA4","YER080W","AIM9","genetic"
"YNL298W","CLA4","YER083C","GET2","genetic"
"YNL298W","CLA4","YER083C","GET2","genetic"
"YNL298W","CLA4","YER085C","","genetic"
"YNL298W","CLA4","YER086W","ILV1","genetic"
"YNL298W","CLA4","YER094C","PUP3","genetic"
"YNL298W","CLA4","YER095W","RAD51","genetic"
"YNL298W","CLA4","YER095W","RAD51","genetic"
"YNL298W","CLA4","YER095W","RAD51","genetic"
"YNL298W","CLA4","YER095W","RAD51","genetic"
"YNL298W","CLA4","YER095W","RAD51","genetic"
"YNL298W","CLA4","YER095W","RAD51","genetic"
"YNL298W","CLA4","YER095W","RAD51","genetic"
"YNL298W","CLA4","YER111C","SWI4","genetic"
"YNL298W","CLA4","YER111C","SWI4","genetic"
"YNL298W","CLA4","YER111C","SWI4","genetic"
"YNL298W","CLA4","YER111C","SWI4","genetic"
"YNL298W","CLA4","YER111C","SWI4","genetic"
"YNL298W","CLA4","YER111C","SWI4","genetic"
"YNL298W","CLA4","YER111C","SWI4","genetic"
"YNL298W","CLA4","YER111C","SWI4","genetic"
"YNL298W","CLA4","YER111C","SWI4","genetic"
"YNL298W","CLA4","YER114C","BOI2","physical"
"YNL298W","CLA4","YER118C","SHO1","genetic"
"YNL298W","CLA4","YER118C","SHO1","genetic"
"YNL298W","CLA4","YER120W","SCS2","genetic"
"YNL298W","CLA4","YER120W","SCS2","genetic"
"YNL298W","CLA4","YER123W","YCK3","genetic"
"YNL298W","CLA4","YER123W","YCK3","genetic"
"YNL298W","CLA4","YER123W","YCK3","genetic"
"YNL298W","CLA4","YER123W","YCK3","genetic"
"YNL298W","CLA4","YER125W","RSP5","genetic"
"YNL298W","CLA4","YER125W","RSP5","genetic"
"YNL298W","CLA4","YER125W","RSP5","genetic"
"YNL298W","CLA4","YER129W","SAK1","genetic"
"YNL298W","CLA4","YER133W","GLC7","genetic"
"YNL298W","CLA4","YER133W","GLC7","genetic"
"YNL298W","CLA4","YER137C-A","","genetic"
"YNL298W","CLA4","YER139C","RTR1","genetic"
"YNL298W","CLA4","YER142C","MAG1","genetic"
"YNL298W","CLA4","YER149C","PEA2","genetic"
"YNL298W","CLA4","YER149C","PEA2","genetic"
"YNL298W","CLA4","YER149C","PEA2","genetic"
"YNL298W","CLA4","YER149C","PEA2","genetic"
"YNL298W","CLA4","YER149C","PEA2","genetic"
"YNL298W","CLA4","YER149C","PEA2","genetic"
"YNL298W","CLA4","YER155C","BEM2","genetic"
"YNL298W","CLA4","YER155C","BEM2","genetic"
"YNL298W","CLA4","YER155C","BEM2","genetic"
"YNL298W","CLA4","YER155C","BEM2","genetic"
"YNL298W","CLA4","YER155C","BEM2","genetic"
"YNL298W","CLA4","YER157W","COG3","genetic"
"YNL298W","CLA4","YER177W","BMH1","genetic"
"YNL298W","CLA4","YER177W","BMH1","genetic"
"YNL298W","CLA4","YFL007W","BLM10","genetic"
"YNL298W","CLA4","YFL009W","CDC4","genetic"
"YNL298W","CLA4","YFL013C","IES1","genetic"
"YNL298W","CLA4","YFL017C","GNA1","genetic"
"YNL298W","CLA4","YFL029C","CAK1","genetic"
"YNL298W","CLA4","YFL029C","CAK1","genetic"
"YNL298W","CLA4","YFL029C","CAK1","genetic"
"YNL298W","CLA4","YFL034C-B","MOB2","genetic"
"YNL298W","CLA4","YFL039C","ACT1","genetic"
"YNL298W","CLA4","YFL045C","SEC53","genetic"
"YNL298W","CLA4","YFR004W","RPN11","genetic"
"YNL298W","CLA4","YFR004W","RPN11","genetic"
"YNL298W","CLA4","YFR010W","UBP6","genetic"
"YNL298W","CLA4","YFR019W","FAB1","genetic"
"YNL298W","CLA4","YFR019W","FAB1","genetic"
"YNL298W","CLA4","YFR019W","FAB1","genetic"
"YNL298W","CLA4","YFR019W","FAB1","genetic"
"YNL298W","CLA4","YFR019W","FAB1","genetic"
"YNL298W","CLA4","YFR028C","CDC14","genetic"
"YNL298W","CLA4","YFR028C","CDC14","genetic"
"YNL298W","CLA4","YFR028C","CDC14","genetic"
"YNL298W","CLA4","YFR037C","RSC8","genetic"
"YNL298W","CLA4","YFR037C","RSC8","genetic"
"YNL298W","CLA4","YFR037C","RSC8","physical"
"YNL298W","CLA4","YFR043C","IRC6","genetic"
"YNL298W","CLA4","YFR050C","PRE4","genetic"
"YNL298W","CLA4","YFR050C","PRE4","genetic"
"YNL298W","CLA4","YFR052W","RPN12","genetic"
"YNL298W","CLA4","YFR052W","RPN12","genetic"
"YNL298W","CLA4","YGL001C","ERG26","genetic"
"YNL298W","CLA4","YGL003C","CDH1","genetic"
"YNL298W","CLA4","YGL003C","CDH1","genetic"
"YNL298W","CLA4","YGL011C","SCL1","genetic"
"YNL298W","CLA4","YGL012W","ERG4","genetic"
"YNL298W","CLA4","YGL013C","PDR1","genetic"
"YNL298W","CLA4","YGL025C","PGD1","genetic"
"YNL298W","CLA4","YGL031C","RPL24A","genetic"
"YNL298W","CLA4","YGL031C","RPL24A","genetic"
