Gene > Primary DBID	Gene > Systematic Name	Gene > Standard Name	Gene > Interactions > Participant 2 > Standard Name	Gene > Interactions > Participant 2 . Secondary Identifier	Gene > Interactions > Participant 2 . Primary Identifier	Gene > Interactions > Details > Relationship Type
S000003962	YLL039C	UBI4	UBP6	YFR010W	S000001906	physical
S000003962	YLL039C	UBI4	UBP6	YFR010W	S000001906	physical
S000003962	YLL039C	UBI4	UBP6	YFR010W	S000001906	physical
S000003962	YLL039C	UBI4	UBP6	YFR010W	S000001906	physical
S000003962	YLL039C	UBI4	UBP8	YMR223W	S000004836	physical
S000003962	YLL039C	UBI4	UBP8	YMR223W	S000004836	physical
S000003962	YLL039C	UBI4	UBP8	YMR223W	S000004836	physical
S000003962	YLL039C	UBI4	UBP8	YMR223W	S000004836	physical
S000003962	YLL039C	UBI4	UBP8	YMR223W	S000004836	physical
S000003962	YLL039C	UBI4	UBX2	YML013W	S000004475	genetic
S000003962	YLL039C	UBI4	UBX2	YML013W	S000004475	physical
S000003962	YLL039C	UBI4	UBX2	YML013W	S000004475	physical
S000003962	YLL039C	UBI4	UBX2	YML013W	S000004475	physical
S000003962	YLL039C	UBI4	UBX3	YDL091C	S000002249	genetic
S000003962	YLL039C	UBI4	UBX5	YDR330W	S000002738	physical
S000003962	YLL039C	UBI4	UBX5	YDR330W	S000002738	physical
S000003962	YLL039C	UBI4	UBX5	YDR330W	S000002738	physical
S000003962	YLL039C	UBI4	UFD1	YGR048W	S000003280	physical
S000003962	YLL039C	UBI4	UFD2	YDL190C	S000002349	physical
S000003962	YLL039C	UBI4	UFD2	YDL190C	S000002349	physical
S000003962	YLL039C	UBI4	UFD2	YDL190C	S000002349	physical
S000003962	YLL039C	UBI4	UFD2	YDL190C	S000002349	physical
S000003962	YLL039C	UBI4	UFD2	YDL190C	S000002349	physical
S000003962	YLL039C	UBI4	UFD2	YDL190C	S000002349	physical
S000003962	YLL039C	UBI4	UFD2	YDL190C	S000002349	physical
S000003962	YLL039C	UBI4	UFD2	YDL190C	S000002349	physical
S000003962	YLL039C	UBI4	UFD4	YKL010C	S000001493	physical
S000003962	YLL039C	UBI4	UFD4	YKL010C	S000001493	physical
S000003962	YLL039C	UBI4	UFO1	YML088W	S000004553	physical
S000003962	YLL039C	UBI4	UMP1	YBR173C	S000000377	genetic
S000003962	YLL039C	UBI4	URB2	YJR041C	S000003802	genetic
S000003962	YLL039C	UBI4	URE2	YNL229C	S000005173	genetic
S000003962	YLL039C	UBI4	URN1	YPR152C	S000006356	physical
S000003962	YLL039C	UBI4	UTP13	YLR222C	S000004212	genetic
S000003962	YLL039C	UBI4	UTP5	YDR398W	S000002806	genetic
S000003962	YLL039C	UBI4	UTP6	YDR449C	S000002857	genetic
S000003962	YLL039C	UBI4	VAM10	YOR068C	S000005594	genetic
S000003962	YLL039C	UBI4	VMA1	YDL185W	S000002344	genetic
S000003962	YLL039C	UBI4	VMA1	YDL185W	S000002344	genetic
S000003962	YLL039C	UBI4	VMA11	YPL234C	S000006155	genetic
S000003962	YLL039C	UBI4	VPH2	YKL119C	S000001602	genetic
S000003962	YLL039C	UBI4	VPS1	YKR001C	S000001709	genetic
S000003962	YLL039C	UBI4	VPS15	YBR097W	S000000301	physical
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	genetic
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	genetic
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	genetic
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	genetic
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	physical
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	physical
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	physical
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	physical
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	physical
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	physical
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	physical
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	physical
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	physical
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	physical
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	physical
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	physical
S000003962	YLL039C	UBI4	VPS27	YNR006W	S000005289	physical
S000003962	YLL039C	UBI4	VPS36	YLR417W	S000004409	physical
S000003962	YLL039C	UBI4	VPS5	YOR069W	S000005595	genetic
S000003962	YLL039C	UBI4	VPS64	YDR200C	S000002608	genetic
S000003962	YLL039C	UBI4	VPS64	YDR200C	S000002608	genetic
S000003962	YLL039C	UBI4	VPS68	YOL129W	S000005489	genetic
S000003962	YLL039C	UBI4	VPS68	YOL129W	S000005489	genetic
S000003962	YLL039C	UBI4	VPS8	YAL002W	S000000002	genetic
S000003962	YLL039C	UBI4	VPS9	YML097C	S000004563	genetic
S000003962	YLL039C	UBI4	VPS9	YML097C	S000004563	genetic
S000003962	YLL039C	UBI4	VPS9	YML097C	S000004563	genetic
S000003962	YLL039C	UBI4	VPS9	YML097C	S000004563	physical
S000003962	YLL039C	UBI4	VPS9	YML097C	S000004563	physical
S000003962	YLL039C	UBI4	VPS9	YML097C	S000004563	physical
S000003962	YLL039C	UBI4	VPS9	YML097C	S000004563	physical
S000003962	YLL039C	UBI4	VPS9	YML097C	S000004563	physical
S000003962	YLL039C	UBI4	VPS9	YML097C	S000004563	physical
S000003962	YLL039C	UBI4	VPS9	YML097C	S000004563	physical
S000003962	YLL039C	UBI4	VPS9	YML097C	S000004563	physical
S000003962	YLL039C	UBI4	WBP1	YEL002C	S000000728	genetic
S000003962	YLL039C	UBI4	WSS1	YHR134W	S000001176	physical
S000003962	YLL039C	UBI4	WWM1	YFL010C	S000001884	physical
S000003962	YLL039C	UBI4	XBP1	YIL101C	S000001363	genetic
S000003962	YLL039C	UBI4	XBP1	YIL101C	S000001363	genetic
S000003962	YLL039C	UBI4	XKS1	YGR194C	S000003426	genetic
S000003962	YLL039C	UBI4	XRN1	YGL173C	S000003141	genetic
S000003962	YLL039C	UBI4	XRN1	YGL173C	S000003141	genetic
S000003962	YLL039C	UBI4	YAE1	YJR067C	S000003828	genetic
S000003962	YLL039C	UBI4	YAK1	YJL141C	S000003677	genetic
S000003962	YLL039C	UBI4	YAK1	YJL141C	S000003677	genetic
S000003962	YLL039C	UBI4	YAT2	YER024W	S000000826	genetic
S000003962	YLL039C	UBI4	YDJ1	YNL064C	S000005008	genetic
S000003962	YLL039C	UBI4	YDJ1	YNL064C	S000005008	genetic
S000003962	YLL039C	UBI4	YDJ1	YNL064C	S000005008	physical
S000003962	YLL039C	UBI4	YNG2	YHR090C	S000001132	genetic
S000003962	YLL039C	UBI4	YOX1	YML027W	S000004489	genetic
S000003962	YLL039C	UBI4	YPS7	YDR349C	S000002757	genetic
S000003962	YLL039C	UBI4	YPS7	YDR349C	S000002757	genetic
S000003962	YLL039C	UBI4	YPT10	YBR264C	S000000468	genetic
S000003962	YLL039C	UBI4	YTH1	YPR107C	S000006311	genetic
S000003962	YLL039C	UBI4	YUH1	YJR099W	S000003860	physical
S000003962	YLL039C	UBI4	YUH1	YJR099W	S000003860	physical
S000003962	YLL039C	UBI4	YUH1	YJR099W	S000003860	physical
S000003962	YLL039C	UBI4	YUR1	YJL139C	S000003675	genetic
S000003962	YLL039C	UBI4	ZRT1	YGL255W	S000003224	genetic
S000003962	YLL039C	UBI4	""	YDR003W-A	S000028819	genetic
S000003962	YLL039C	UBI4	""	YFR006W	S000001902	genetic
S000003962	YLL039C	UBI4	""	YGL114W	S000003082	genetic
S000003962	YLL039C	UBI4	""	YGL235W	S000003204	genetic
S000003962	YLL039C	UBI4	""	YGR153W	S000003385	genetic
S000003962	YLL039C	UBI4	""	YHR050W-A	S000028832	genetic
S000003962	YLL039C	UBI4	""	YJL107C	S000003643	genetic
S000003962	YLL039C	UBI4	""	YJL213W	S000003749	genetic
S000003962	YLL039C	UBI4	""	YJL213W	S000003749	genetic
S000003962	YLL039C	UBI4	""	YKR041W	S000001749	genetic
S000003962	YLL039C	UBI4	""	YML002W	S000004461	genetic
S000003962	YLL039C	UBI4	""	YMR272W-B	S000028696	genetic
S000003962	YLL039C	UBI4	""	YNL165W	S000005109	genetic
S000003962	YLL039C	UBI4	""	YOL038C-A	S000028812	genetic
S000003962	YLL039C	UBI4	""	YOR034C-A	S000028856	genetic
S000004219	YLR229C	CDC42	ACO1	YLR304C	S000004295	genetic
S000004219	YLR229C	CDC42	ACT1	YFL039C	S000001855	genetic
S000004219	YLR229C	CDC42	ACT1	YFL039C	S000001855	genetic
S000004219	YLR229C	CDC42	ADH2	YMR303C	S000004918	physical
S000004219	YLR229C	CDC42	AIM25	YJR100C	S000003861	genetic
S000004219	YLR229C	CDC42	AIM44	YPL158C	S000006079	physical
S000004219	YLR229C	CDC42	AIM44	YPL158C	S000006079	physical
S000004219	YLR229C	CDC42	AIM44	YPL158C	S000006079	physical
S000004219	YLR229C	CDC42	AIM44	YPL158C	S000006079	physical
S000004219	YLR229C	CDC42	AKR1	YDR264C	S000002672	genetic
S000004219	YLR229C	CDC42	ALG9	YNL219C	S000005163	genetic
S000004219	YLR229C	CDC42	APC11	YDL008W	S000002166	genetic
S000004219	YLR229C	CDC42	ARA1	YBR149W	S000000353	genetic
S000004219	YLR229C	CDC42	ASA1	YPR085C	S000006289	genetic
S000004219	YLR229C	CDC42	ASK10	YGR097W	S000003329	genetic
S000004219	YLR229C	CDC42	AXL2	YIL140W	S000001402	genetic
S000004219	YLR229C	CDC42	AXL2	YIL140W	S000001402	genetic
S000004219	YLR229C	CDC42	AXL2	YIL140W	S000001402	genetic
S000004219	YLR229C	CDC42	AXL2	YIL140W	S000001402	physical
S000004219	YLR229C	CDC42	AXL2	YIL140W	S000001402	physical
S000004219	YLR229C	CDC42	BCH2	YKR027W	S000001735	genetic
S000004219	YLR229C	CDC42	BCK1	YJL095W	S000003631	genetic
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	genetic
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	genetic
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	genetic
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	genetic
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	genetic
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	genetic
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	physical
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	physical
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	physical
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	physical
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	physical
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	physical
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	physical
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	physical
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	physical
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	physical
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	physical
S000004219	YLR229C	CDC42	BEM1	YBR200W	S000000404	physical
S000004219	YLR229C	CDC42	BEM2	YER155C	S000000957	genetic
S000004219	YLR229C	CDC42	BEM2	YER155C	S000000957	genetic
S000004219	YLR229C	CDC42	BEM2	YER155C	S000000957	physical
S000004219	YLR229C	CDC42	BEM2	YER155C	S000000957	physical
S000004219	YLR229C	CDC42	BEM3	YPL115C	S000006036	genetic
S000004219	YLR229C	CDC42	BEM3	YPL115C	S000006036	physical
S000004219	YLR229C	CDC42	BEM3	YPL115C	S000006036	physical
S000004219	YLR229C	CDC42	BEM3	YPL115C	S000006036	physical
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	genetic
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	genetic
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	genetic
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	genetic
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	genetic
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	genetic
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	genetic
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	genetic
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	physical
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	physical
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	physical
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	physical
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	physical
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	physical
S000004219	YLR229C	CDC42	BEM4	YPL161C	S000006082	physical
S000004219	YLR229C	CDC42	BFA1	YJR053W	S000003814	genetic
S000004219	YLR229C	CDC42	BFR1	YOR198C	S000005724	physical
S000004219	YLR229C	CDC42	BGL2	YGR282C	S000003514	genetic
S000004219	YLR229C	CDC42	BMH1	YER177W	S000000979	genetic
S000004219	YLR229C	CDC42	BNI1	YNL271C	S000005215	genetic
S000004219	YLR229C	CDC42	BNI1	YNL271C	S000005215	genetic
S000004219	YLR229C	CDC42	BNI1	YNL271C	S000005215	physical
S000004219	YLR229C	CDC42	BNI1	YNL271C	S000005215	physical
S000004219	YLR229C	CDC42	BNI1	YNL271C	S000005215	physical
S000004219	YLR229C	CDC42	BNI1	YNL271C	S000005215	physical
S000004219	YLR229C	CDC42	BNI1	YNL271C	S000005215	physical
S000004219	YLR229C	CDC42	BOI1	YBL085W	S000000181	genetic
S000004219	YLR229C	CDC42	BOI1	YBL085W	S000000181	physical
S000004219	YLR229C	CDC42	BOI1	YBL085W	S000000181	physical
S000004219	YLR229C	CDC42	BOI1	YBL085W	S000000181	physical
S000004219	YLR229C	CDC42	BOI2	YER114C	S000000916	physical
S000004219	YLR229C	CDC42	BOI2	YER114C	S000000916	physical
S000004219	YLR229C	CDC42	BUB1	YGR188C	S000003420	genetic
S000004219	YLR229C	CDC42	BUB2	YMR055C	S000004659	genetic
S000004219	YLR229C	CDC42	BUD16	YEL029C	S000000755	genetic
S000004219	YLR229C	CDC42	BUD20	YLR074C	S000004064	genetic
S000004219	YLR229C	CDC42	BUD3	YCL014W	S000000520	genetic
S000004219	YLR229C	CDC42	BUD3	YCL014W	S000000520	genetic
S000004219	YLR229C	CDC42	BUD3	YCL014W	S000000520	physical
S000004219	YLR229C	CDC42	BUD3	YCL014W	S000000520	physical
S000004219	YLR229C	CDC42	BUD6	YLR319C	S000004311	genetic
S000004219	YLR229C	CDC42	BUD6	YLR319C	S000004311	genetic
S000004219	YLR229C	CDC42	BUR6	YER159C	S000000961	genetic
S000004219	YLR229C	CDC42	BYE1	YKL005C	S000001488	genetic
S000004219	YLR229C	CDC42	CAF20	YOR276W	S000005802	physical
S000004219	YLR229C	CDC42	CAP1	YKL007W	S000001490	genetic
S000004219	YLR229C	CDC42	CAP1	YKL007W	S000001490	genetic
S000004219	YLR229C	CDC42	CAP1	YKL007W	S000001490	genetic
S000004219	YLR229C	CDC42	CAP2	YIL034C	S000001296	genetic
S000004219	YLR229C	CDC42	CAP2	YIL034C	S000001296	genetic
S000004219	YLR229C	CDC42	CAP2	YIL034C	S000001296	genetic
S000004219	YLR229C	CDC42	CAP2	YIL034C	S000001296	genetic
S000004219	YLR229C	CDC42	CAP2	YIL034C	S000001296	genetic
S000004219	YLR229C	CDC42	CDC10	YCR002C	S000000595	physical
S000004219	YLR229C	CDC42	CDC11	YJR076C	S000003837	genetic
S000004219	YLR229C	CDC42	CDC11	YJR076C	S000003837	genetic
S000004219	YLR229C	CDC42	CDC12	YHR107C	S000001149	genetic
S000004219	YLR229C	CDC42	CDC12	YHR107C	S000001149	genetic
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	genetic
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	genetic
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	genetic
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	genetic
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	genetic
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	genetic
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	genetic
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	genetic
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	genetic
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	genetic
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	physical
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	physical
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	physical
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	physical
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	physical
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	physical
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	physical
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	physical
S000004219	YLR229C	CDC42	CDC24	YAL041W	S000000039	physical
S000004219	YLR229C	CDC42	CDC4	YFL009W	S000001885	genetic
S000004219	YLR229C	CDC42	CDC43	YGL155W	S000003123	genetic
S000004219	YLR229C	CDC42	CDC43	YGL155W	S000003123	genetic
S000004219	YLR229C	CDC42	CDC43	YGL155W	S000003123	genetic
S000004219	YLR229C	CDC42	CDC43	YGL155W	S000003123	genetic
S000004219	YLR229C	CDC42	CDC7	YDL017W	S000002175	genetic
S000004219	YLR229C	CDC42	CDC73	YLR418C	S000004410	genetic
S000004219	YLR229C	CDC42	CHL1	YPL008W	S000005929	genetic
S000004219	YLR229C	CDC42	CIT1	YNR001C	S000005284	genetic
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	genetic
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	genetic
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	genetic
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	genetic
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	genetic
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	genetic
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	genetic
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	genetic
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	genetic
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	genetic
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	genetic
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	physical
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	physical
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	physical
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	physical
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	physical
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	physical
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	physical
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	physical
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	physical
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	physical
S000004219	YLR229C	CDC42	CLA4	YNL298W	S000005242	physical
S000004219	YLR229C	CDC42	CLN2	YPL256C	S000006177	genetic
S000004219	YLR229C	CDC42	CMD1	YBR109C	S000000313	genetic
S000004219	YLR229C	CDC42	COX20	YDR231C	S000002639	physical
S000004219	YLR229C	CDC42	CPR5	YDR304C	S000002712	genetic
S000004219	YLR229C	CDC42	CRH1	YGR189C	S000003421	genetic
S000004219	YLR229C	CDC42	CRS1	YNL247W	S000005191	genetic
S000004219	YLR229C	CDC42	CSF1	YLR087C	S000004077	genetic
S000004219	YLR229C	CDC42	CUL3	YGR003W	S000003235	genetic
S000004219	YLR229C	CDC42	CYK3	YDL117W	S000002275	genetic
S000004219	YLR229C	CDC42	CYK3	YDL117W	S000002275	genetic
S000004219	YLR229C	CDC42	CYK3	YDL117W	S000002275	genetic
S000004219	YLR229C	CDC42	DAN1	YJR150C	S000003911	genetic
S000004219	YLR229C	CDC42	DAN1	YJR150C	S000003911	genetic
S000004219	YLR229C	CDC42	DAP2	YHR028C	S000001070	genetic
S000004219	YLR229C	CDC42	DBP10	YDL031W	S000002189	genetic
S000004219	YLR229C	CDC42	DHH1	YDL160C	S000002319	physical
S000004219	YLR229C	CDC42	DNF1	YER166W	S000000968	genetic
S000004219	YLR229C	CDC42	DST1	YGL043W	S000003011	genetic
S000004219	YLR229C	CDC42	ECM32	YER176W	S000000978	genetic
S000004219	YLR229C	CDC42	ELM1	YKL048C	S000001531	genetic
S000004219	YLR229C	CDC42	ELP2	YGR200C	S000003432	genetic
S000004219	YLR229C	CDC42	ELP2	YGR200C	S000003432	genetic
S000004219	YLR229C	CDC42	ELP3	YPL086C	S000006007	genetic
S000004219	YLR229C	CDC42	ELP3	YPL086C	S000006007	genetic
S000004219	YLR229C	CDC42	ELP3	YPL086C	S000006007	genetic
S000004219	YLR229C	CDC42	ELP4	YPL101W	S000006022	genetic
S000004219	YLR229C	CDC42	ELP4	YPL101W	S000006022	genetic
S000004219	YLR229C	CDC42	ELP6	YMR312W	S000004929	genetic
S000004219	YLR229C	CDC42	ELP6	YMR312W	S000004929	genetic
S000004219	YLR229C	CDC42	ENT1	YDL161W	S000002320	genetic
S000004219	YLR229C	CDC42	ENT3	YJR125C	S000003886	genetic
S000004219	YLR229C	CDC42	EOS1	YNL080C	S000005024	genetic
S000004219	YLR229C	CDC42	ERG2	YMR202W	S000004815	genetic
S000004219	YLR229C	CDC42	EXO70	YJL085W	S000003621	genetic
S000004219	YLR229C	CDC42	EXO70	YJL085W	S000003621	genetic
S000004219	YLR229C	CDC42	EXO70	YJL085W	S000003621	genetic
S000004219	YLR229C	CDC42	EXO70	YJL085W	S000003621	physical
S000004219	YLR229C	CDC42	EXO70	YJL085W	S000003621	physical
S000004219	YLR229C	CDC42	FAA1	YOR317W	S000005844	genetic
S000004219	YLR229C	CDC42	FAA2	YER015W	S000000817	genetic
S000004219	YLR229C	CDC42	FAD1	YDL045C	S000002203	genetic
S000004219	YLR229C	CDC42	FAR1	YJL157C	S000003693	physical
S000004219	YLR229C	CDC42	FIN1	YDR130C	S000002537	genetic
S000004219	YLR229C	CDC42	FMO1	YHR176W	S000001219	genetic
S000004219	YLR229C	CDC42	FMP52	YER004W	S000000806	genetic
S000004219	YLR229C	CDC42	FPK1	YNR047W	S000005330	genetic
S000004219	YLR229C	CDC42	FUI1	YBL042C	S000000138	genetic
S000004219	YLR229C	CDC42	FUN19	YAL034C	S000002134	genetic
S000004219	YLR229C	CDC42	FUS2	YMR232W	S000004845	genetic
S000004219	YLR229C	CDC42	FUS2	YMR232W	S000004845	physical
S000004219	YLR229C	CDC42	FUS2	YMR232W	S000004845	physical
S000004219	YLR229C	CDC42	GAS1	YMR307W	S000004924	genetic
S000004219	YLR229C	CDC42	GAS1	YMR307W	S000004924	genetic
S000004219	YLR229C	CDC42	GAS1	YMR307W	S000004924	genetic
S000004219	YLR229C	CDC42	GAS1	YMR307W	S000004924	genetic
S000004219	YLR229C	CDC42	GAS1	YMR307W	S000004924	genetic
S000004219	YLR229C	CDC42	GEM1	YAL048C	S000000046	genetic
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	genetic
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	genetic
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	genetic
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	genetic
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	genetic
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	genetic
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	physical
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	physical
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	physical
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	physical
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	physical
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	physical
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	physical
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	physical
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	physical
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	physical
S000004219	YLR229C	CDC42	GIC1	YHR061C	S000001103	physical
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	genetic
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	genetic
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	genetic
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	genetic
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	genetic
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	genetic
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	genetic
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	genetic
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	physical
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	physical
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	physical
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	physical
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	physical
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	physical
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	physical
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	physical
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	physical
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	physical
S000004219	YLR229C	CDC42	GIC2	YDR309C	S000002717	physical
S000004219	YLR229C	CDC42	GIM3	YNL153C	S000005097	genetic
S000004219	YLR229C	CDC42	GIM5	YML094W	S000004559	genetic
S000004219	YLR229C	CDC42	GIN4	YDR507C	S000002915	genetic
S000004219	YLR229C	CDC42	GIN4	YDR507C	S000002915	genetic
S000004219	YLR229C	CDC42	GND2	YGR256W	S000003488	genetic
S000004219	YLR229C	CDC42	GND2	YGR256W	S000003488	genetic
S000004219	YLR229C	CDC42	GYP1	YOR070C	S000005596	genetic
S000004219	YLR229C	CDC42	HNT2	YDR305C	S000002713	genetic
S000004219	YLR229C	CDC42	HOF1	YMR032W	S000004635	genetic
S000004219	YLR229C	CDC42	HOF1	YMR032W	S000004635	genetic
S000004219	YLR229C	CDC42	HOG1	YLR113W	S000004103	genetic
S000004219	YLR229C	CDC42	HRT1	YOL133W	S000005493	genetic
S000004219	YLR229C	CDC42	HSC82	YMR186W	S000004798	genetic
S000004219	YLR229C	CDC42	HST1	YOL068C	S000005429	genetic
S000004219	YLR229C	CDC42	HTZ1	YOL012C	S000005372	genetic
S000004219	YLR229C	CDC42	HUR1	YGL168W	S000003136	genetic
S000004219	YLR229C	CDC42	HUR1	YGL168W	S000003136	genetic
S000004219	YLR229C	CDC42	IDH1	YNL037C	S000004982	genetic
S000004219	YLR229C	CDC42	IDH2	YOR136W	S000005662	genetic
S000004219	YLR229C	CDC42	IFM1	YOL023W	S000005383	genetic
S000004219	YLR229C	CDC42	ILM1	YJR118C	S000003879	genetic
S000004219	YLR229C	CDC42	INN1	YNL152W	S000005096	genetic
S000004219	YLR229C	CDC42	IPP1	YBR011C	S000000215	genetic
